Cantidad,Codigo
4,01001011010100100100001101001111
4,01000010010001110100100101010011
3,010001110100110101010110
4,01001110010010100100101101000100
4,01011001010010100100101001010001
3,010110000100111101001010
3,010001110100110101011001
4,01010111010101010100011001000011
4,01001111010011010100111001000001
4,01000001010001000100011001001001
3,010110000100111101001111
3,010110000100111101010100
3,010110000100111101010011
4,01001100010101010100011001011001
4,01001101010001110100101001010100
3,010001110100111001001010
4,01011000010001110100101001000110
4,01000100010011010101000101001011
3,010001110100111001001110
3,010001110100111001001101
4,01000100010011010101000101010000
3,010110000101000001000011
4,01010101010011110100001001010100
3,010110000101000001000100
3,010110000101000001001000
3,010001110100111001011010
4,01001111010011010101000101001010
4,01011000010110000100110001000111
3,010110000101000001001010
3,010001110100111001011001
4,01011000010110000100110001000110
4,01001011010000010100010101000101
3,010110000101000001010001
3,010001110100111101000001
4,01000111010001010101100101010011
3,010001110100111101000011
3,010001110100111101000101
3,010001110100111101000111
3,010001110100111101001001
4,01010111010101010100011101010001
3,010110000101000001011000
3,010001110100111101001000
4,01000001010101010100101001001110
3,010110000101000101000010
3,010001110100111101010000
4,01000110010100110101011001010001
4,01000111010001010101100001000110
3,010001110100111101010110
4,01000001010001000100100001010110
3,010110000101000101001001
4,01011001010010100100110001010110
4,01001011010100100100010101001110
3,010110000101000101001011
4,01001100010101010100100001001111
3,010110000101000101010010
3,010001110101000001000001
4,01001011010000010100010001000110
3,010001110101000001000110
3,010001110101000001001100
3,010001110101000001001011
3,010001110101000001010000
4,01010100010011000100000101011000
3,010001110101000001010100
4,01001010010011110100010101001001
3,010110000101001001000110
4,01000001010001000100100101010110
3,010001110101000001011000
4,01000110010000100101100001001100
3,010110000101001001001101
3,010001110101000101000001
4,01000011010010100100111101010001
4,01000100010011010101010001000001
4,01011000010001110100110001010000
3,010001110101000101000111
3,010110000101001001010110
4,01010110010000010100011001010000
3,010110000101001001011001
4,01000010010001110100110001000111
4,01010010010001010101100101001101
4,01000001010001000100101101000100
4,01000101010100000101010101001111
3,010001110101000101010001
3,010110000101001101000001
3,010110000101001101000110
4,01010001010100110101100001000010
4,01000100010011010101001001010011
3,010001110101000101010101
4,01010010010001010101100101010001
3,010001110101000101011000
4,01000101010100000101010101011010
3,010110000101001101001011
3,010001110101000101011010
4,01001011010100100100011101010001
3,010110000101001101001101
4,01010111010101010100101001001010
4,01000110010000100101011101010110
3,010001110101001001001010
4,01010101010011110100011001010010
3,010001110101001001001011
4,01011000010110000100111101010111
4,01000100010011010101010101001110
4,01000101010100000101100001010001
3,010110000101010001000001
4,01001000010110100100001001010111
4,01001110010010100101001001000100
3,010001110101001001010101
3,010110000101010001001001
4,01001101010110000101000001001110
3,010001110101001001011010
4,01000001010101010100110101000101
4,01001101010001110100111101000101
3,010001110101001101000001
3,010110000101010001010000
3,010001110101001101000101
3,010001110101001101000111
3,010001110101001101000110
3,010110000101010001011001
3,010110000101010001011000
4,01010100010011000100010001000110
3,010001110101001101001011
3,010001110101001101001010
3,010001110101001101001110
4,01000001010101010100111001010100
4,01001001010011000100001101000111
4,01000100010011010101010001010001
4,01000001010101010100111001010011
3,010001110101001101010010
3,010110000101010101000110
3,010110000101010101001000
3,010110000101010101001010
4,01001011010100100100100101010101
4,01010000010100000101011101001110
3,010001110101010001000011
3,010110000101010101010011
4,01001010010011110100011001010110
3,010110000101010101010110
4,01000001010001000100110001010000
4,01001101010001110100111001010011
3,010110000101010101010111
3,010001110101010001001010
3,010110000101010101011001
4,01011000010110000100111101000110
4,01000010010001110101000101001010
3,010110000101011001000011
3,010001110101010001010100
4,01001011010000010100101001011000
3,010001110101010001010011
3,010001110101010001010110
3,010001110101010001011000
3,010110000101011001001001
3,010001110101010001010111
3,010110000101011001001000
3,010110000101011001001010
4,01010110010100100100101101010100
4,01001010010011110100100101010000
3,010110000101011001010001
4,01001000010110100100010101000011
3,010110000101011001010000
4,01001011010100100100110001011010
3,010001110101010101000101
3,010110000101011001010111
3,010110000101011001011001
4,01000010010001110101000001001110
3,010110000101011001011010
3,010001110101010101001010
4,01001111010011010101011101010100
3,010001110101010101001111
4,01001000010010010100001001000110
3,010001110101010101010011
4,01000011010010100101010101001000
3,010110000101011101000101
3,010001110101010101010100
4,01000001010001000100111101000010
3,010110000101011101001000
3,010110000101011101001010
3,010110000101011101001011
3,010110000101011101010000
4,01000001010101010101000001001011
4,01001100010101010100111001010110
3,010110000101011101010010
4,01000001010001000100111001010100
3,010001110101011001000101
3,010110000101011101011000
4,01010100010011000100010101001010
3,010001110101011001001010
4,01000010010001110101000101001111
4,01000011010010100101010001001111
4,01011001010010100101001001011000
3,010001110101011001001111
3,010110000101100001000011
3,010001110101011001010001
3,010001110101011001010100
3,010001110101011001010011
3,010110000101100001001001
4,01001100010101010101000101010011
4,01011001010010100101010101000101
4,01010010010101110100001101001101
4,01000001010101010101000101010010
3,010110000101100001001101
3,010110000101100001001111
3,010110000101100001001110
3,010110000101100001010001
3,010110000101100001010000
4,01000001010101010101000101000111
3,010001110101011101000110
4,01000111010101110100010001001010
4,01001011010000010100110101010010
3,010001110101011101001001
4,01010111010101010101000101000100
3,010001110101011101001100
4,01010010010001100100001001000110
4,01010111010101010101000101001001
3,010001110101011101001111
3,010001110101011101001110
3,010001110101011101010001
4,01010100010011000100011001010100
3,010001110101011101010000
4,01010010010101110100001001000001
3,010001110101011101010010
3,010001110101011101010101
3,010110000101100101000110
4,01001100010101010101000001001101
3,010001110101011101010111
3,010110000101100101001011
3,010110000101100101001110
3,010110000101100101001111
4,01001000010010010100010001010001
3,010001110101100001000011
3,010110000101100101010110
3,010110000101100101010101
4,01001010010011110100101001011001
3,010001110101100001001000
4,01000111010101110100001101001100
4,01000111010101110100001101001101
4,01010101010011110100101001001010
4,01001101010110000101010001000011
3,010001110101100001001111
3,010110000101101001000011
3,010110000101101001000101
4,01010001010101000100001001000011
4,01001011010100100101000001010000
4,01010111010001000101000101010001
3,010001110101100001010111
4,01010011010110100100100001001111
4,01001100010001000101001001000100
3,010110000101101001001010
3,010110000101101001001100
3,010110000101101001001111
4,01000111010001100100010001010001
4,01000110010101000100001101000001
3,010110000101101001010000
4,01001011010100100101000001011001
3,010001110101100101000100
3,010110000101101001010100
3,010001110101100101000110
4,01001100010101010101010001000001
3,010110000101101001011000
3,010001110101100101001000
3,010001110101100101001010
4,01010111010101010101001101001000
3,010001110101100101001110
3,010001110101100101010011
3,010001110101100101010111
3,010001110101100101010110
4,01010110010100100100111001011001
3,010001110101101001001100
3,010001110101101001001011
4,01001101010001110101010001010111
3,010001110101101001001101
3,010001110101101001010000
3,010001110101101001001111
4,01001001010011000100101001000011
4,01001011010100100101000001000110
3,010001110101101001010001
3,010001110101101001010100
4,01001101010001110101011101000010
4,01010111010001000101001101001111
3,010001110101101001011000
3,010001110101101001011001
4,01001000010010010100100101001110
4,01001100010101010101010101010111
4,01010001010101000100010001001101
4,01000010010001110101011101000111
4,01001000010110100100101101000111
4,01001100010001000101010001001111
4,01001001010011000100110101000001
4,01001011010100100101001101000001
4,01000011010010100101100101010111
4,01010110010100100101001001001010
4,01010011010010010100100101001011
4,01001011010000010101000101010111
4,01010001010101000100001101001101
4,01000001010001000101010101000010
4,01010011010110100100100101011001
4,01010110010100100101000101001111
4,01010111010101010101010001001000
4,01000101010100010100000101010100
4,01001010010011110100111101000111
4,01010110010100100101010001000100
4,01001011010100100101010001010100
4,01010011010010010100101101000010
4,01000010010110000101101001010011
4,01000101010100010100010001001100
4,01000111010001100100100101000001
4,01000111010001100100100101000010
4,01010110010100100101010001001001
4,01000001010101010101100101000011
4,01000001010001000101011101010001
4,01000111010001100100011101001101
4,01000111010001100100011101001100
4,01011000010110000101100001011010
4,01000110010101000100011001000101
4,01001101010110000101100101010111
4,01011001010010100101101001010000
4,01010100010011000100110101010000
3,010110010100000101000100
4,01010001010000110100011001011001
4,01001001010011000101000001001101
3,010110010100000101001011
4,01001111010011100100001001001010
4,01010110010100100101011001000101
3,010110010100000101001100
4,01010000010100010100010101000110
4,01000101010100010100011001000100
4,01001100010101010101100101011001
4,01010110010000010101010001001101
4,01010001010101000100100001011001
4,01001000010110100100111101001110
4,01000101010100010100011001001101
4,01000101010100010100011001010001
4,01000001010001000101011101011010
3,010110010100001001000100
4,01000001010001000101011101011000
